Latitude,Longitude
19.28408,72.93163
19.28396,72.93163
19.28385,72.93162
19.2837,72.9316
19.28291,72.93143
19.28186,72.93124
19.28163,72.93119
19.28148,72.93117
19.28134,72.93115
19.2812,72.93114
19.28107,72.93114
19.28093,72.93114
19.28076,72.93115
19.28071,72.93115
19.28065,72.93114
19.28061,72.93114
19.28057,72.93113
19.28051,72.9311
19.28048,72.93107
19.28045,72.93104
19.28041,72.931
19.28037,72.93096
19.28033,72.9309
19.2803,72.93084
19.28025,72.93077
19.28022,72.93069
19.28017,72.93059
19.28015,72.93051
19.28013,72.93043
19.28012,72.93036
19.2801,72.93027
19.2801,72.93018
19.28012,72.93007
19.28014,72.93001
19.28016,72.92993
19.28024,72.92979
19.28033,72.92963
19.2804,72.92951
19.28073,72.92897
19.2809,72.92866
19.28097,72.92854
19.281,72.92846
19.28103,72.92841
19.28105,72.92833
19.28106,72.9283
19.28107,72.92827
19.28107,72.92822
19.28107,72.92818
19.28107,72.92807
19.28106,72.928
19.28106,72.92794
19.28103,72.92783
19.281,72.9277
19.28076,72.92698
19.28067,72.92669
19.28048,72.92608
19.28032,72.92557
19.28022,72.9252
19.28018,72.92506
19.28014,72.92496
19.28011,72.92486
19.28007,72.92475
19.28005,72.92468
19.28002,72.92461
19.27997,72.92453
19.27992,72.92444
19.27963,72.92399
19.27943,72.92366
19.2794,72.92362
19.27933,72.92348
19.27924,72.9233
19.27912,72.92304
19.27903,72.92288
19.27895,72.92274
19.2789,72.92267
19.27884,72.92261
19.27879,72.92257
19.27871,72.92252
19.27859,72.92242
19.2785,72.92234
19.27848,72.92232
19.27847,72.92231
19.27846,72.92229
19.27844,72.92224
19.27844,72.92224
19.27844,72.92219
19.27844,72.92211
19.27844,72.922
19.27846,72.92186
19.27849,72.92171
19.2785,72.92165
19.27857,72.92145
19.27858,72.92141
19.27872,72.92101
19.27878,72.92088
19.27879,72.92084
19.27887,72.92063
19.27898,72.92028
19.279,72.92019
19.27902,72.92008
19.27903,72.91994
19.27902,72.91985
19.27901,72.91975
19.27899,72.91965
19.27897,72.91952
19.27893,72.91943
19.27889,72.91934
19.27883,72.91925
19.27872,72.91906
19.27868,72.919
19.27857,72.91889
19.27847,72.91881
19.27832,72.91868
19.27818,72.91856
19.27805,72.91845
19.27783,72.91826
19.27756,72.91802
19.27733,72.91783
19.27697,72.9175
19.27615,72.91675
19.27568,72.91632
19.27555,72.91621
19.27447,72.91529
19.27392,72.9148
19.27377,72.91465
19.27373,72.9146
19.27369,72.91455
19.27367,72.91452
19.27365,72.91448
19.27363,72.91444
19.27361,72.9144
19.27358,72.91434
19.27357,72.91429
19.27355,72.91426
19.27354,72.91417
19.27354,72.91406
19.27355,72.91397
19.27357,72.91389
19.2736,72.91379
19.27363,72.91372
19.27368,72.91363
19.27376,72.91353
19.27386,72.91341
19.27396,72.91333
19.27422,72.91315
19.27474,72.91285
19.27541,72.91246
19.27609,72.9121
19.27625,72.91202
19.27675,72.9118
19.27684,72.91178
19.27692,72.91177
19.27699,72.91175
19.27708,72.91173
19.27737,72.91167
19.2774,72.91166
19.27751,72.91165
19.2776,72.91163
19.27771,72.9116
19.2778,72.91156
19.27789,72.91151
19.27795,72.91148
19.278,72.91146
19.27881,72.91099
19.27958,72.91052
19.27969,72.91044
19.27982,72.91035
19.27992,72.91026
19.28001,72.91016
19.28009,72.91007
19.28016,72.90997
19.28027,72.90981
19.28041,72.90959
19.28065,72.90922
19.28072,72.90911
19.2808,72.90901
19.28089,72.90892
19.28105,72.90877
19.28124,72.90859
19.28147,72.90834
19.28167,72.9081
19.28183,72.90788
19.28202,72.9076
19.2823,72.90717
19.28241,72.90702
19.28257,72.9068
19.28274,72.90662
19.28279,72.90657
19.28302,72.90632
19.28351,72.90578
19.28433,72.90512
19.28465,72.90487
19.28494,72.90464
19.28494,72.90464
19.28526,72.90437
19.28538,72.90425
19.28544,72.90431
19.28561,72.90441
19.28573,72.90446
19.28592,72.90454
19.2861,72.9046
19.28628,72.90465
19.28643,72.90469
19.28667,72.90474
19.28687,72.90477
19.28701,72.90479
19.28734,72.90483
19.28804,72.90491
19.28894,72.90499
19.28994,72.90508
19.2914,72.9052
19.29213,72.90525
19.29333,72.90535
19.29379,72.90539
19.29433,72.90543
19.29448,72.90544
19.29458,72.90545
19.29474,72.90548
19.29487,72.9055
19.29501,72.90552
19.29511,72.90555
19.29524,72.90559
19.2953,72.9056
19.29612,72.9059
19.29682,72.90614
19.29723,72.90626
19.29737,72.90629
19.2975,72.90632
19.29765,72.90634
19.29782,72.90636
19.29795,72.90637
19.29806,72.90637
19.29826,72.90635
19.29842,72.90634
19.29861,72.90631
19.29871,72.90628
19.29879,72.90626
19.29886,72.90624
19.29904,72.90618
19.29912,72.90615
19.29923,72.9061
19.29936,72.90604
19.2998,72.9058
19.30018,72.90556
19.30043,72.90541
19.3007,72.90524
19.30199,72.90441
19.30341,72.90351
19.3066,72.90148
19.30694,72.90127
19.30711,72.90117
19.30732,72.90106
19.30755,72.90094
19.30776,72.90083
19.308,72.90073
19.30832,72.90061
19.30855,72.90054
19.30882,72.90046
19.30906,72.9004
19.3102,72.90013
19.31081,72.9
19.31134,72.89988
19.31176,72.89979
19.31198,72.89974
19.31217,72.8997
19.31234,72.89967
19.31246,72.89966
19.31263,72.89963
19.31274,72.89962
19.31289,72.89961
19.31305,72.8996
19.31323,72.8996
19.31345,72.8996
19.31388,72.89961
19.3146,72.89965
19.31515,72.89968
19.31548,72.89969
19.31568,72.89969
19.31591,72.89967
19.31602,72.89966
19.31612,72.89965
19.31631,72.89962
19.31645,72.89959
19.31656,72.89956
19.31666,72.89953
19.31679,72.89949
19.31691,72.89944
19.31705,72.89938
19.31723,72.89929
19.31737,72.89921
19.31751,72.89912
19.31778,72.89892
19.31809,72.89867
19.31831,72.89845
19.31851,72.89823
19.3187,72.89799
19.31883,72.89781
19.31923,72.89731
19.31964,72.89681
19.31975,72.89668
19.31994,72.89647
19.32,72.89641
19.32018,72.89625
19.32028,72.89616
19.32044,72.89604
19.32056,72.89597
19.32068,72.8959
19.32091,72.89579
19.32119,72.89565
19.32215,72.8953
19.32234,72.89524
19.32291,72.89504
19.32321,72.8949
19.32388,72.89454
19.32483,72.89401
19.32513,72.89382
19.32532,72.89374
19.32551,72.89366
19.32578,72.89356
19.32606,72.89349
19.32636,72.89343
19.32657,72.89341
19.32681,72.89341
19.32703,72.89342
19.32724,72.89344
19.32774,72.89355
19.32823,72.89375
19.32886,72.89402
19.32925,72.8942
19.32935,72.89425
19.33102,72.89502
19.33223,72.89555
19.33238,72.89562
19.33268,72.89572
19.33302,72.89581
19.33324,72.89584
19.33348,72.89586
19.33368,72.89586
19.33392,72.89586
19.33417,72.89584
19.33444,72.89579
19.33467,72.89572
19.33497,72.89558
19.3353,72.8954
19.33547,72.89528
19.33574,72.89509
19.3365,72.89452
19.33687,72.89425
19.33712,72.89409
19.33728,72.89399
19.33747,72.8939
19.33786,72.89373
19.338,72.89368
19.33861,72.89343
19.33959,72.89306
19.34172,72.89222
19.34187,72.89216
19.34237,72.89196
19.34338,72.89159
19.34366,72.89151
19.34389,72.89145
19.34415,72.89142
19.34441,72.8914
19.34462,72.89139
19.34481,72.8914
19.34488,72.89141
19.3452,72.89147
19.3452,72.89147
19.3454,72.89154
19.34581,72.8917
19.34628,72.8919
19.34716,72.89228
19.34755,72.89244
19.34789,72.89256
19.34814,72.89263
19.34836,72.89269
19.34855,72.89275
19.34948,72.89306
19.35071,72.89343
19.35103,72.89352
19.35164,72.8937
19.35195,72.89378
19.35225,72.89384
19.35256,72.89385
19.35279,72.89384
19.353,72.89381
19.35318,72.89378
19.35337,72.89373
19.35356,72.89366
19.35386,72.89358
19.35485,72.89326
19.35548,72.89307
19.35592,72.89297
19.35623,72.8929
19.35663,72.89284
19.35709,72.89279
19.35853,72.89272
19.36075,72.89261
19.36168,72.89257
19.36219,72.89257
19.36239,72.89257
19.3626,72.89259
19.36298,72.89268
19.36337,72.89279
19.36373,72.89292
19.36422,72.89311
19.36523,72.89354
19.36593,72.89384
19.36688,72.89424
19.36734,72.89442
19.36766,72.89455
19.36804,72.89472
19.36826,72.89481
19.36862,72.89496
19.36871,72.895
19.36906,72.89515
19.36946,72.89528
19.3698,72.89537
19.37016,72.89545
19.37047,72.89549
19.37064,72.89551
19.37136,72.89553
19.37187,72.89553
19.37314,72.89552
19.3733,72.89551
19.3749,72.89549
19.37746,72.89547
19.37855,72.89545
19.37947,72.89546
19.38022,72.89548
19.38037,72.8955
19.38053,72.89552
19.38081,72.89557
19.38111,72.89566
19.38152,72.89582
19.38181,72.89597
19.38238,72.89632
19.38307,72.89676
19.38322,72.89684
19.38344,72.89698
19.38399,72.89724
19.38433,72.89735
19.38472,72.89745
19.38505,72.8975
19.38536,72.89753
19.38578,72.89754
19.38608,72.89751
19.38621,72.89749
19.38636,72.89746
19.38648,72.89745
19.38674,72.89739
19.387,72.8973
19.38723,72.89721
19.38745,72.89712
19.38775,72.89696
19.38785,72.89689
19.38831,72.89657
19.3886,72.89632
19.38962,72.89534
19.38966,72.8953
19.39038,72.89461
19.39267,72.89249
19.39311,72.89206
19.39335,72.8918
19.39382,72.89125
19.39417,72.89077
19.39455,72.89024
19.39494,72.88969
19.39585,72.88833
19.3964,72.88754
19.39706,72.88657
19.39755,72.88585
19.39783,72.88545
19.39799,72.88525
19.39814,72.88508
19.3983,72.88494
19.39848,72.8848
19.39866,72.88467
19.39883,72.88457
19.39898,72.8845
19.39915,72.88444
19.39936,72.88435
19.40018,72.88404
19.40061,72.88388
19.40102,72.88373
19.40147,72.88353
19.40185,72.88339
19.40291,72.88303
19.40304,72.88299
19.40319,72.88294
19.40378,72.88275
19.40513,72.8823
19.40545,72.88218
19.40567,72.88208
19.40589,72.88197
19.40614,72.8818
19.40638,72.88161
19.40661,72.88136
19.4069,72.881
19.40731,72.88036
19.40736,72.88028
19.40769,72.87972
19.4079,72.87933
19.40817,72.87891
19.40834,72.87871
19.40848,72.87855
19.4086,72.87845
19.40876,72.87834
19.4089,72.87826
19.40906,72.87817
19.4092,72.87811
19.40983,72.87787
19.40999,72.87781
19.41008,72.87777
19.41025,72.8777
19.41087,72.87745
19.41144,72.87721
19.41175,72.87708
19.4121,72.87694
19.41227,72.87687
19.41249,72.87678
19.41263,72.87671
19.41279,72.87663
19.41297,72.87655
19.41465,72.87589
19.41479,72.87583
19.41508,72.87571
19.41547,72.87556
19.41657,72.87512
19.41688,72.875
19.41711,72.87492
19.41727,72.87488
19.41741,72.87484
19.41753,72.87482
19.41766,72.87479
19.41781,72.87478
19.41798,72.87477
19.41818,72.87477
19.41836,72.87478
19.4184,72.87479
19.41854,72.87481
19.41869,72.87483
19.41906,72.87492
19.41932,72.87498
19.41953,72.87504
19.42119,72.87543
19.42141,72.87548
19.42162,72.87549
19.422,72.87548
19.42236,72.87547
19.42262,72.87544
19.42286,72.87541
19.42311,72.87535
19.42344,72.87527
19.42379,72.87517
19.424,72.87509
19.42408,72.87506
19.42426,72.875
19.42441,72.87493
19.42465,72.87481
19.42489,72.87469
19.42518,72.87453
19.42578,72.87418
19.42612,72.87397
19.42692,72.87349
19.42813,72.87277
19.42858,72.87251
19.42893,72.87233
19.42942,72.87218
19.42961,72.87214
19.4298,72.87212
19.42998,72.87211
19.43023,72.87211
19.43041,72.87213
19.43059,72.87216
19.43082,72.87222
19.4311,72.87233
19.43131,72.87243
19.43159,72.87262
19.43187,72.87286
19.43216,72.87313
19.43282,72.87385
19.43383,72.87493
19.4341,72.87518
19.43435,72.87537
19.43464,72.87557
19.43505,72.8758
19.43623,72.8764
19.43708,72.87684
19.43717,72.87688
19.43818,72.87741
19.43832,72.87749
19.4384,72.87753
19.43978,72.87824
19.44005,72.87838
19.44026,72.87851
19.44027,72.87851
19.44043,72.8786
19.4407,72.87874
19.4413,72.87906
19.44275,72.87995
19.44278,72.87998
19.44291,72.88007
19.44346,72.88041
19.44353,72.88045
19.44431,72.88096
19.44458,72.88114
19.44464,72.88119
19.44505,72.88146
19.44532,72.88164
19.44632,72.88228
19.44648,72.88237
19.44655,72.88242
19.44674,72.88253
19.44679,72.88255
19.44689,72.8826
19.44711,72.88269
19.44728,72.88275
19.44758,72.88284
19.44804,72.88296
19.44816,72.88297
19.44866,72.88307
19.44908,72.88314
19.44926,72.88318
19.4505,72.88348
19.45074,72.88354
19.45107,72.88361
19.45218,72.88382
19.453,72.88396
19.45342,72.88403
19.45363,72.88407
19.45449,72.88422
19.45531,72.88437
19.45561,72.88444
19.45638,72.88463
19.45662,72.88469
19.45725,72.88487
19.45785,72.88502
19.45822,72.88512
19.45834,72.88515
19.45896,72.88531
19.45935,72.88542
19.45966,72.8855
19.45975,72.88553
19.45987,72.88558
19.4602,72.88572
19.46039,72.88581
19.46053,72.88589
19.46069,72.88598
19.46082,72.88605
19.46101,72.88617
19.46125,72.8863
19.46165,72.88652
19.46185,72.88661
19.46199,72.88667
19.46216,72.88672
19.46238,72.88677
19.46245,72.88678
19.46258,72.8868
19.46269,72.88681
19.46279,72.88682
19.46292,72.88683
19.46319,72.88682
19.46338,72.88681
19.46386,72.88678
19.46423,72.88677
19.46459,72.88676
19.46482,72.88678
19.46506,72.88681
19.46531,72.88686
19.46557,72.88695
19.466,72.88712
19.4664,72.8873
19.46655,72.88737
19.46675,72.88746
19.46695,72.88757
19.46708,72.88766
19.4672,72.88773
19.46732,72.88783
19.46745,72.88794
19.46758,72.88805
19.46772,72.88819
19.4678,72.88828
19.46785,72.88833
19.46803,72.88849
19.46814,72.8886
19.46828,72.88874
19.46845,72.88894
19.46874,72.88924
19.4692,72.88977
19.46955,72.89019
19.47018,72.89081
19.47049,72.89108
19.47136,72.8918
19.47174,72.8921
19.47217,72.89241
19.47233,72.89251
19.47247,72.89259
19.47263,72.89268
19.47284,72.89278
19.47288,72.8928
19.47311,72.89291
19.47326,72.89298
19.47333,72.89301
19.47346,72.89306
19.4736,72.8931
19.47371,72.89314
19.47433,72.89335
19.47495,72.89355
19.4751,72.89361
19.47561,72.89376
19.47629,72.89397
19.477,72.8942
19.4773,72.89429
19.47759,72.8944
19.47778,72.89447
19.47808,72.89461
19.47822,72.89468
19.47832,72.89473
19.47853,72.89486
19.47882,72.89507
19.4791,72.89529
19.48034,72.89629
19.48115,72.89697
19.48137,72.89715
19.48229,72.8979
19.48284,72.89835
19.48292,72.89841
19.4835,72.8989
19.48445,72.89967
19.48483,72.90001
19.48515,72.90033
19.48541,72.90064
19.48562,72.90089
19.48599,72.90129
19.4866,72.90196
19.48708,72.90252
19.48785,72.90344
19.48884,72.90459
19.48921,72.90502
19.48929,72.90511
19.4894,72.90524
19.48956,72.90541
19.48969,72.90555
19.48978,72.90562
19.48993,72.90574
19.49027,72.90598
19.4909,72.90639
19.4917,72.90694
19.4917,72.90694
19.49373,72.90835
19.49407,72.90858
19.49421,72.90869
19.49435,72.90879
19.49442,72.90886
19.49452,72.90895
19.49465,72.90911
19.49474,72.90922
19.49484,72.90934
19.49495,72.90949
19.49504,72.90967
19.4951,72.9098
19.49513,72.90986
19.49516,72.90994
19.49524,72.91014
19.49533,72.91046
19.49549,72.9112
19.49556,72.91153
19.4956,72.91169
19.49567,72.9119
19.49573,72.91208
19.4958,72.91227
19.49586,72.91242
19.49592,72.91255
19.49606,72.9128
19.49615,72.91298
19.49631,72.91323
19.49659,72.91373
19.49717,72.91473
19.49741,72.91512
19.49762,72.91547
19.49779,72.91571
19.49795,72.91592
19.49817,72.91618
19.49821,72.91623
19.49833,72.91636
19.49863,72.91662
19.49909,72.91704
19.49938,72.91731
19.49973,72.91763
19.49999,72.91785
19.50022,72.91802
19.50039,72.91812
19.50061,72.91822
19.50069,72.91825
19.50082,72.91829
19.50095,72.91834
19.50114,72.91838
19.50137,72.9184
19.50153,72.91841
19.50158,72.91841
19.50184,72.9184
19.50199,72.91839
19.503,72.91821
19.50421,72.91798
19.50484,72.91785
19.50561,72.91769
19.50637,72.91758
